"record_id","site","state_territory","source","county_fips","counties_served","population_served","sample_id","sample_collect_date","sample_type","sample_matrix","sample_location","flow_rate","concentration_method","pasteurized","pcr_type","extraction_method","major_lab_method","inhibition_detect","inhibition_adjust","ntc_amplify","pcr_target","pcr_gene_target_agg","pcr_target_avg_conc","pcr_target_units","lod_sewage","pcr_target_detect","pcr_target_avg_conc_lin","pcr_target_flowpop_lin","pcr_target_mic_lin","hum_frac_target_mic","hum_frac_mic_conc","hum_frac_mic_unit","rec_eff_percent","rec_eff_target_name","rec_eff_spike_matrix","rec_eff_spike_conc","date_updated"
"22c5ae04f7197eef03bcd88034a6fda2",337,"ga","WastewaterSCAN","13121","Fulton","189,593","a60800b537b9ce17d999c643faa0ce5f","2024-11-12","24-hr time-weighted composite","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","9,678.09493","copies/g dry sludge","1,100","yes","9,678.09493","","0.00004","pepper mild mottle virus","237,706,609.40351","copies/g dry sludge","95.4","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"105bbd2f2a22d4fec2116dd757187435",339,"ga","WastewaterSCAN","13121","Fulton","294,660","174c7bb95eb6f5f7b6e369ced5985b15","2024-01-28","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","6,189.33654","copies/g dry sludge","1,100","yes","6,189.33654","","0.00003","pepper mild mottle virus","192,625,286.89655","copies/g dry sludge","101.2","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"77b931e9b5006849e2d4bdab8f679aad",340,"ga","WastewaterSCAN","13121","Fulton","105,160","b5f7f12d1181cf6f9951a2eb3c696c56","2023-09-14","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","136,322,537.50725","copies/g dry sludge","96.1","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"26daff6bf1ae1d0b49845f9673866201",347,"ga","State_Territory","13217","Newton","32,000","ea82263b5de4090aa7ad321792a4e725","2025-03-03","24-hr time-weighted composite","raw wastewater","wwtp","2.007","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","617,280.44625","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"3ca597208de2cba8ab6b19f59d1bccba",334,"ga","State_Territory","13115","Floyd","38,111","c4eba1a1c9da4a69616880e8255c7bf3","2025-06-09","24-hr time-weighted composite","raw wastewater","wwtp","17","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","4,390,193.90727","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"5bec69ba420949de07d02403b4ec7000",346,"ga","WastewaterSCAN","13215, 13053","Muscogee, Chattahoochee","278,000","16d5267360d3c4b3e8b75935778a776b","2022-12-12","grab","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","12,399.33487","copies/g dry sludge","1,100","yes","12,399.33487","","0.00003","pepper mild mottle virus","415,438,418.94444","copies/g dry sludge","113.7","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"e71c60cdb885f4d9f7137e9f778ad3be",336,"ga","WastewaterSCAN","13121","Fulton","84,486","78bd653ec02896f5ece0c40e8981b267","2024-08-14","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0.00001","pepper mild mottle virus","105,327,478.07752","copies/g dry sludge","60.9","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"8fbc56a11a8f692b148dbc4b186005f2",340,"ga","WastewaterSCAN","13121","Fulton","105,160","303c578913924f77b0132f87a68373f1","2023-12-21","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0.00001","pepper mild mottle virus","85,015,308.62585","copies/g dry sludge","95.3","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"487f202a32d2b75ddb7cdedbe96f8921",339,"ga","WastewaterSCAN","13121","Fulton","294,660","faa0ac74f6cc02b4a3b6bbd27ad2f0b1","2023-08-31","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","2,721.51237","copies/g dry sludge","1,100","yes","2,721.51237","","0.00001","pepper mild mottle virus","305,828,549.17172","copies/g dry sludge","57.6","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"c82e06853d2ea8d242f3e573f9a5cee9",353,"ga","State_Territory","13245","Richmond","200,000","98bc151723f1da89790b3c83040c6772","2025-06-19","24-hr time-weighted composite","post grit removal","wwtp","35.6","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","1,751,883.12","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"17ba651fc5357bf5d9455ef93ee65906",335,"ga","State_Territory","13117","Forsyth","44,000","a058709189575513f9455cd02d7fddfe","2024-10-13","24-hr flow-weighted composite","raw wastewater","wwtp","4.248","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","1,320","copies/l wastewater","5,200","no","2,600","950,204.22545","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"f52631b0e6398fd215be8a66af1321c3",326,"ga","State_Territory","13057","Cherokee","20,000","cbe56e6d1626acaa53864e4288a4501e","2025-08-05","24-hr time-weighted composite","raw wastewater","wwtp","0.327","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","160,917.354","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"525f9f058b7c9bc7323e4429215cf5ac",339,"ga","WastewaterSCAN","13121","Fulton","294,660","a0ec4a3e029ed050ed32fab0362d2d19","2025-02-16","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","12,682.53406","copies/g dry sludge","1,100","yes","12,682.53406","","0.00005","pepper mild mottle virus","258,612,574.54035","copies/g dry sludge","91.2","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"880e3aa6d62a121c63d915c63479588a",339,"ga","WastewaterSCAN","13121","Fulton","294,660","0a01c6ed7bc89110cefbfa6aad0ea4d8","2025-09-09","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","1,401,162,465.33333","copies/g dry sludge","59.7","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"7e5710d96724acb377e27ff00d4e3537",338,"ga","WastewaterSCAN","13121","Fulton","73,821","4455b5a849aa0f8bd17ce585a7c3435f","2022-07-04","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","4,586.99807","copies/g dry sludge","1,100","yes","4,586.99807","","0.00002","pepper mild mottle virus","241,225,599.9387","copies/g dry sludge","147.1","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"a9149ec12f2a1e9ef868a27f27e6129b",340,"ga","WastewaterSCAN","13121","Fulton","105,160","dfb4cdf5a7d83b3fec1f8cca96b685f8","2023-08-15","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","334,453,597.72549","copies/g dry sludge","69.1","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"6419169c98d602eb19083f3d29721ebe",346,"ga","WastewaterSCAN","13215, 13053","Muscogee, Chattahoochee","278,000","486ff46ce4e837e9a972ea854714edc7","2023-07-24","grab","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","3,015.04356","copies/g dry sludge","1,100","yes","3,015.04356","","0.00001","pepper mild mottle virus","288,821,941.85507","copies/g dry sludge","85.9","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"1f6b64a9ed244766d26e938a6345aee6",336,"ga","WastewaterSCAN","13121","Fulton","84,486","e300bfdbe0b6fbf711b0901ed1f57edf","2024-07-24","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","331,812,608.50794","copies/g dry sludge","80.5","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"44a599f7ac89249286d264a2f0ddd337",341,"ga","WastewaterSCAN","13121","Fulton","70,887","bcbcf3972c8010507e27b14dbee9e3af","2025-09-07","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","178,089,485.39883","copies/g dry sludge","98.6","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"071840a11da76dfe1348929660228712",349,"ga","State_Territory","13223","Paulding","14,000","eb171250d1488396e3035146f0163999","2025-03-23","12-hr time-weighted composite","raw wastewater","wwtp","0.9","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","632,702.57143","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"214f57af61612e39a31d363d0189a941",328,"ga","State_Territory","13063","Clayton","124,000","00580bb2ee8960c0cd92cfd979a4729d","2026-03-16","24-hr flow-weighted composite","raw wastewater","wwtp","19","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","1,508,054.51613","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"4bd59fc618ba7e511cda528818f8338f",338,"ga","WastewaterSCAN","13121","Fulton","73,821","374ae6139a4450ddec9f6501d072e0ec","2025-01-20","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","42,769.54958","copies/g dry sludge","1,100","yes","42,769.54958","","0.00016","pepper mild mottle virus","261,241,412.26667","copies/g dry sludge","116.6","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"bc7d542bc058374f7b442167fc04fddc",333,"ga","State_Territory","13097","Douglas","37,256","18617687f5107ff890c5480161cb506d","2026-02-03","24-hr flow-weighted composite","raw wastewater","wwtp","2.8","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","3,646.87588","copies/l wastewater","5,200","no","2,600","739,685.20507","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"f1aed8ab3c4905db2dae819197606852",2359,"ga","State_Territory","13225","Peach","8,008","d5e5dbb1da304799abdaf3a6057c643f","2024-10-30","8-hr time-weighted composite","raw wastewater","wwtp","1.149","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","1,320","copies/l wastewater","5,200","no","2,600","1,412,150.84416","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"f90b657b3155c06fd760d987d21da8d4",336,"ga","WastewaterSCAN","13121","Fulton","84,486","37ad5246f8f3507d8a8d70be5202cbce","2024-05-13","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","315,824,967.68362","copies/g dry sludge","37.4","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"7c6718a6e1a2fde3a74d6b3e8dcf75ec",346,"ga","WastewaterSCAN","13215, 13053","Muscogee, Chattahoochee","278,000","1c1ee2aaabee52c174510c1fe1f3562c","2024-02-28","grab","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","134,911,116.67633","copies/g dry sludge","127.6","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"adff48ea74f05b59654ec957bdebb168",336,"ga","WastewaterSCAN","13121","Fulton","84,486","c7dfae47ee9088f7b63e2c1caa0cf1fe","2023-05-15","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","326,406,084.51977","copies/g dry sludge","130.5","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"9e9f384439c46f9b110ef0843110e137",336,"ga","WastewaterSCAN","13121","Fulton","84,486","f053e210270a729dd619cdb115109f96","2024-04-22","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","289,921,626.37037","copies/g dry sludge","66.2","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"5b7322620541d0f742449ceed95fa9bb",339,"ga","WastewaterSCAN","13121","Fulton","294,660","7427d835a81f026a378687c1f7b816c1","2025-04-13","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","142,722,814.25708","copies/g dry sludge","38.4","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"3a7ce59f847475e89dec81020ec0056c",336,"ga","WastewaterSCAN","13121","Fulton","84,486","f0a3a3f92221321bfaa9a3180b14153a","2023-12-27","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","74,755.34991","copies/g dry sludge","1,100","yes","74,755.34991","","0.00028","pepper mild mottle virus","269,920,751.95733","copies/g dry sludge","78.7","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"cf076a19823aab4b9e79979173b84b95",341,"ga","WastewaterSCAN","13121","Fulton","70,887","62fc5e3342523e07f8d4a704ecc45f7a","2023-11-16","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","249,411,010.74747","copies/g dry sludge","122.3","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"00cc6adc8af02cb9e48de687fe53ee28",342,"ga","State_Territory","13135","Gwinnett","496,000","6ed8c622e8e85ca490d3ab05e65baad0","2024-05-26","24-hr flow-weighted composite","raw wastewater","wwtp","38","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","754,027.25806","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"640e0bacced1b5c7b90b10a016fbd368",338,"ga","WastewaterSCAN","13121","Fulton","73,821","3050e7d4d09bda3379e69df0e634988c","2023-03-09","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","249,366,953.1954","copies/g dry sludge","93.3","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"82f5c3c7d8e9d536b8e04abf99ef2a67",329,"ga","State_Territory","13067","Cobb","113,079","76faa290598a167c0c0b1af75d5cdd87","2026-03-09","24-hr time-weighted composite","raw wastewater","wwtp","11.53","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","3,444.52246","copies/l wastewater","5,200","no","2,600","1,003,534.88446","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"cb706eafa1359fdddfa5a330ced44b48",339,"ga","WastewaterSCAN","13121","Fulton","294,660","8e180c53ed4103ad90c3f5757cbf032d","2023-06-22","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","281,557,789.05747","copies/g dry sludge","100","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"b9ac83c38e56b0e83c039e129a56df99",346,"ga","WastewaterSCAN","13215, 13053","Muscogee, Chattahoochee","278,000","e0f65cae6f79fcbd02d56c853b7f7cbe","2023-11-13","grab","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","22,552.56817","copies/g dry sludge","1,100","yes","22,552.56817","","0.00008","pepper mild mottle virus","274,811,011.32909","copies/g dry sludge","81.7","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"053aacd06134aa0de1ec3064b85a501f",338,"ga","WastewaterSCAN","13121","Fulton","73,821","5f041176224a1cf35d0d810e1202a355","2025-02-19","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","14,633.25091","copies/g dry sludge","1,100","yes","14,633.25091","","0.00006","pepper mild mottle virus","255,672,015.51515","copies/g dry sludge","66","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
